End Date,Domain,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Domain-Other,Position,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Position-Other,Exposure,Column31,Column32,Column33,Column34,Column35,Exposure-Other,US-Workshop,Gender,Gender-Other,Race-Ethnicity,Column43,Column44,Column45,Column46,Column47,Column48,Race-Ethnicity-Other
9/28/17 9:44,,,,,,,Engineering,,,,,,,Maintenance & Reliability,,,,,Industry Employee,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/28/17 1:27,,,,Business/Economics,,,,,,,,,,,,,,,Industry Employee,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/28/17 9:10,,,,,,,Engineering,,,,,,,,,,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/27/17 23:25,,,,,,,Engineering,,,,,,,,,,,,Industry Employee,,,,,,,,,Other web site,,,,,,,,,,,,,,
9/27/17 12:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/27/17 12:22,,Bioinformatics/Genomics,,,,,,,,,,,,,,,,,,,Research Staff,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
9/27/17 12:19,,,,,,,,,,,,Physical Sciences,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,,,,,,,,,,,
9/27/17 12:18,,,,,Computer Science,Earth Sciences,,,,,Mathematics or Statistics,,,,,,,,,Government Employee,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/25/17 9:50,,,,,,,,Humanities,,,,,,Research Support,,,,,,,,,Retired/Not Employed,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/25/17 8:26,,,,,Computer Science,,Engineering,,,,,,,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,NSBE conference call,,,,,,,,,,,
9/28/17 19:09,,,,,,,Engineering,,,,,,,,,,,,Industry Employee,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/23/17 5:45,,,,,,,,Humanities,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
9/23/17 5:22,,,,,,,,Humanities,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/22/17 12:54,,,,,,,,Humanities,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/22/17 8:27,,,,,,,,,,,,,Social Sciences,Anthropology,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/20/17 15:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/17 14:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/20/17 8:56,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/27/17 12:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/19/17 6:41,,,,,,,,,,,,,Social Sciences,,,,,,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/18/17 11:33,,Bioinformatics/Genomics,,,,,,Humanities,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/18/17 5:06,,,,,,,,Humanities,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/18/17 2:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/18/17 2:18,,,,,Computer Science,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/17/17 16:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/17/17 13:00,,,,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/17/17 11:46,,,,,,,,,,,Mathematics or Statistics,,,,,,,,,,,,,Postgraduate,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/17/17 15:09,,,,,,,,,,,,,,Statistics,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/17/17 10:14,,,,,,,,,,,Mathematics or Statistics,,,,,,,,,,,,,postgraduate,,Read about it in a newsletter or university web site,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/16/17 16:22,,,,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/16/17 11:27,,,,,,,,Humanities,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/15/17 9:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/17 9:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/15/17 8:45,,,,,Computer Science,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/15/17 8:13,,,,,,,,,,,,,,Statistics,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/15/17 8:13,,,,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/15/17 8:03,,,,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/15/17 8:08,,,,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/15/17 7:41,,,,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/22/17 11:36,,,,,,,,Humanities,,,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/16/17 11:57,,,,,,,,Humanities,,,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/14/17 6:24,,,,,,,,Humanities,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/11/17 11:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/17 8:03,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/11/17 6:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/17 4:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/11/17 4:39,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/11/17 4:41,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,,,,Retired/Not Employed,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/11/17 4:38,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,Proteomics,,,Postdoctoral Researcher,,,,,,,,,Read about it in a newsletter or university web site,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,,,,,,,,,,,
9/11/17 4:39,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
9/11/17 4:31,,,,,,,,,,,,,,Plant sciences,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
9/10/17 9:15,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/11/17 5:08,,,Biomedical/Health Sciences,,,,,,,,,,,,,,,,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/6/17 16:40,,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,,,Twitter or other social media,,,,,,,,,,,,,,,
9/4/17 15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/17 10:56,,,,,,,,Humanities,,,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
9/1/17 7:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/17 8:35,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/31/17 8:37,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,,,,,,,,,Government Employee,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/31/17 8:22,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/31/17 6:42,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/31/17 6:23,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,,,GIS & Remote Sensing,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,Dr. Peter August ,,,,,,,,,,,
8/30/17 23:48,,Bioinformatics/Genomics,Biomedical/Health Sciences,,Computer Science,,,,,,,,,,Undergraduate Student,,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/30/17 21:21,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/30/17 21:22,,,,,,,,,,,Mathematics or Statistics,,Social Sciences,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/30/17 20:37,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,,,Retired/Not Employed,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/30/17 20:41,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,TA,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/30/17 20:22,,,,,,,,,,,,,Social Sciences,GIS & Environmental Economics,,,,,,,,,,Recent graduate of MS,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/30/17 19:58,,,,,,,,,,Life Sciences,,,,Pharmacokinetics,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/30/17 19:52,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/30/17 18:51,,,,Business/Economics,,,,,,,,,,,Undergraduate Student,,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/30/17 18:56,,,,,,,,,,Life Sciences,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/30/17 17:28,,,,Business/Economics,,,,,,,Mathematics or Statistics,,Social Sciences,,,,,,Industry Employee,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/30/17 17:21,,,,Business/Economics,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,,,,,,,,,,,,,
8/30/17 15:21,,,,,Computer Science,,Engineering,,Library Sciences,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/30/17 14:15,,,,,,,,,,,,,Social Sciences,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/30/17 12:26,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
8/30/17 11:58,,,,,,,,,,Life Sciences,,Physical Sciences,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/30/17 11:32,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/30/17 9:38,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/30/17 8:52,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,,,,,,Research Staff,,,,,,Twitter or other social media,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/29/17 22:44,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/29/17 17:06,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,Oceanography,,,,,,,Research Staff,,,Independent consultant; mostly retired,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/29/17 15:52,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/29/17 15:20,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/29/17 13:24,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,Faculty,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/29/17 13:33,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/29/17 12:48,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/29/17 12:45,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/29/17 12:38,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/29/17 11:44,,,,,,,,,Library Sciences,,,,,,,,,,,,,,,STEM Librarian,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/29/17 11:26,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,,,Faculty,,,,,,,,,,,,,Jason Williams,,,,,,,,,,,
8/28/17 11:38,,,,,,,,,,Life Sciences,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/28/17 11:31,,,Biomedical/Health Sciences,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/28/17 11:45,,Bioinformatics/Genomics,,,,,,,,,,,,HPC facilitator,,,,,,,,,Retired/Not Employed,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/28/17 11:29,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,,,,,,,,,,,
8/28/17 10:15,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/28/17 2:52,,,,,,,,,,,,,,Biology,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/28/17 0:51,,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
8/28/17 0:13,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/27/17 20:43,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,,,,,,,Retired/Not Employed,Masters of Science in Biology Graduate,Received an email about the workshop,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/27/17 17:53,,Bioinformatics/Genomics,,,,,,,,,,,,Wildlife population genetics,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/26/17 19:50,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/26/17 17:49,,,,,,,,,,Life Sciences,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/25/17 19:16,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/25/17 17:23,,,,,,,,,,Life Sciences,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/25/17 13:15,,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/23/17 20:46,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/23/17 18:56,,Bioinformatics/Genomics,Biomedical/Health Sciences,,Computer Science,,,,,Life Sciences,,,,Genetics and Biotechnology,Undergraduate Student,,,,,,,,,Undergraduate researcher in BRAiN Program,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/22/17 11:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/22/17 10:02,,,,,,,,,,,,,Social Sciences,,Undergraduate Student,,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/22/17 9:08,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/22/17 7:16,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/21/17 23:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/17 21:07,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,Life Sciences,,,Social Sciences,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/21/17 21:05,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/21/17 15:35,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/21/17 15:06,,,,,,,,,,,,,Social Sciences,,,,,,,,Research Staff,,,,,,,,,,,,,,,,,,,,,
8/21/17 14:40,Agricultural or Environmental Sciences,,Biomedical/Health Sciences,,,,,,,,,Physical Sciences,,,,,,,,,Research Staff,,,,,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
8/21/17 14:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/17 11:39,,,Biomedical/Health Sciences,,,,,,,Life Sciences,,,,,,,Postdoctoral Researcher,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/21/17 11:30,Agricultural or Environmental Sciences,,,,,Earth Sciences,,,,,,,,,,,Postdoctoral Researcher,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/21/17 10:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/21/17 10:45,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/21/17 10:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/17 12:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/20/17 11:22,Agricultural or Environmental Sciences,,,,,,,,,,,,,,Undergraduate Student,,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/18/17 15:43,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
9/20/17 14:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/18/17 12:02,Agricultural or Environmental Sciences,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/17/17 10:38,,Bioinformatics/Genomics,,,,,,,,,,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/17/17 9:58,,,,,,,,,,,,,,evolutionary biology,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/17/17 0:24,,Bioinformatics/Genomics,,,,,,,,Life Sciences,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/16/17 23:42,,,,,,,Engineering,,,,,Physical Sciences,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/17/17 3:09,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/16/17 18:58,,,,,,,,,,,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/16/17 18:16,,Bioinformatics/Genomics,,,Computer Science,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/16/17 16:52,,,,,,,,,,,,,,Theoretical Chemistry,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/16/17 4:00,,,,,,,,,,,,,,Cognitive Science,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/15/17 20:29,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/15/17 19:12,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/14/17 15:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/17/17 0:12,,Bioinformatics/Genomics,,,,,,,,Life Sciences,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/14/17 11:29,,Bioinformatics/Genomics,,,,,,,,,,,,,,,,,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/14/17 9:57,,,,,,,,,,Life Sciences,,,,Natural sciences,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/14/17 8:58,Agricultural or Environmental Sciences,,,,,,,,,,Mathematics or Statistics,,,planning and GIS,,Graduate Student,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/14/17 8:50,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/14/17 0:00,,,,,,,,,,Life Sciences,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,My advisor/supervisor told me about it,My friend/colleague told me about it,,,,,,,,,,,,
8/12/17 14:09,,,,,,,,,,,Mathematics or Statistics,,Social Sciences,,Undergraduate Student,,,,,,,,,,,,Twitter or other social media,,,,,,,,,,,,,,,
8/16/17 15:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/17 10:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/11/17 10:24,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/11/17 9:38,Agricultural or Environmental Sciences,,,,,,Engineering,,,,Mathematics or Statistics,,Social Sciences,,,,,,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/11/17 9:25,,,,,,,,,,,,,,Education and Gender ,,,,Faculty,,,Research Staff,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/14/17 1:21,,,,,,,,,,,,,Social Sciences,,,,,,,,Research Staff,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
10/18/17 23:30,Agricultural or Environmental Sciences,,,,,,,,,,,,,,,,,,,,,,Retired/Not Employed,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/11/17 5:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/17 16:34,,Bioinformatics/Genomics,Biomedical/Health Sciences,,,,,,,,Mathematics or Statistics,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,Read about it in a newsletter or university web site,,,,,,,,,,,,,,,,
8/10/17 15:52,,Bioinformatics/Genomics,Biomedical/Health Sciences,,Computer Science,,Engineering,,,,Mathematics or Statistics,Physical Sciences,,,,,Postdoctoral Researcher,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/10/17 15:28,,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/10/17 15:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/10/17 15:27,Agricultural or Environmental Sciences,,,,,,Engineering,,,,,,,,,Graduate Student,,,,,,,,Visiting Research Scholar,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/10/17 15:21,,,,,,,,,,,,,Social Sciences,Special Education,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/10/17 14:45,,,,,Computer Science,,,,,,Mathematics or Statistics,,Social Sciences,,Undergraduate Student,,,,,,Research Staff,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/10/17 8:56,Agricultural or Environmental Sciences,,,,,,,,,Life Sciences,Mathematics or Statistics,,Social Sciences,,,Graduate Student,,,,,,,,,,,,,,My friend/colleague told me about it,,,,,,,,,,,,
8/10/17 9:09,,,,Business/Economics,,,,,,,,,,,,,,Faculty,,,,,,,Received an email about the workshop,,,,,,,,,,,,,,,,,
8/10/17 8:17,,,,,,,,Humanities,,,,,Social Sciences,,,,,,,,,,Retired/Not Employed,Project Officer,,,,,,,Invitation from one of the organizers.,,,,,,,,,,,
8/10/17 4:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/17 13:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/17 12:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/17 12:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/17 12:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/9/17 11:47,,,,,,,,,,,,,Social Sciences,,,Graduate Student,,,,,,,,,,,,,My advisor/supervisor told me about it,,,,,,,,,,,,,
8/9/17 11:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
